doc_label,doc_content
doyle-3-47,depend upon landlord harpooneer dangerous man
doyle-3-48,come getting dreadful late better turning flukes nice bed slept ere bed night
doyle-3-48,plenty room two kick bed big bed
doyle-3-48,afore give used put little foot
doyle-3-48,got dreaming one night somehow got pitched floor came near breaking arm
doyle-3-48,come along give ye saying lighted candle held towards offering lead way
doyle-3-48,stood looking clock corner exclaimed sunday see harpooneer night come anchor somewhere come along come ye come
doyle-3-49,considered matter moment stairs went ushered small room cold clam furnished sure enough prodigious bed almost big enough indeed four harpooneers sleep
doyle-3-50,landlord placing candle crazy old sea chest double duty wash stand centre table make comfortable good night ye turned round eyeing bed disappeared
doyle-3-51,back counterpane stooped bed
doyle-3-51,though none elegant yet stood well
doyle-3-51,glanced round room besides centre table could see furniture belonging place rude shelf four walls papered representing man striking whale
doyle-3-51,things properly belonging room hammock lashed thrown upon floor one corner also large seaman bag containing harpooneer wardrobe doubt lieu land trunk
doyle-3-51,likewise parcel outlandish bone fish hooks shelf fire place tall harpoon standing head bed
doyle-3-52,chest
doyle-3-52,took held close light felt smelt tried every way possible arrive satisfactory conclusion concerning
doyle-3-52,compare nothing large door mat ornamented edges little something like stained quills round indian
doyle-3-52,hole slit middle mat see south american
doyle-3-52,could possible sober harpooneer would get door mat streets christian town sort
doyle-3-52,put try weighed like uncommonly shaggy thick thought little damp though mysterious harpooneer wearing day
doyle-3-52,went bit glass stuck wall never saw sight life
doyle-3-52,tore hurry gave neck
doyle-3-53,sat side bed commenced thinking head harpooneer door mat
doyle-3-53,thinking time bed side got took monkey jacket stood middle room thinking
doyle-3-53,took coat thought little shirt sleeves
doyle-3-53,beginning feel cold half undressed landlord harpooneer coming home night late made ado jumped pantaloons boots blowing light tumbled bed care heaven
doyle-3-54,whether stuffed corn broken telling rolled good deal could sleep long time
doyle-3-54,last slid light doze pretty nearly made good offing towards land nod heard heavy passage saw light come room door
doyle-3-55,lord save thinks must harpooneer infernal head
doyle-3-55,lay perfectly still resolved say word till spoken
doyle-3-55,holding light one hand identical new zealand head stranger entered room without looking towards bed placed candle good way floor one corner began working away knotted cords large bag spoke room
doyle-3-55,eagerness see face kept averted time employed bag mouth
doyle-3-55,accomplished however turned round good heavens
doyle-3-55,sight
doyle-3-55,face
doyle-3-55,dark yellow colour stuck large looking squares
doyle-3-55,yes thought terrible bedfellow fight got dreadfully cut surgeon
doyle-3-55,moment chanced turn face towards light plainly saw could sticking black squares cheeks
doyle-3-55,sort
doyle-3-55,first knew make soon truth occurred
doyle-3-55,remembered story white man whaleman falling among cannibals tattooed
doyle-3-55,concluded harpooneer course distant voyages must met similar adventure
doyle-3-55,thought
doyle-3-55,outside man honest sort skin
doyle-3-55,make unearthly complexion part mean lying round completely independent squares tattooing
doyle-3-55,sure might nothing good coat tropical tanning never heard hot sun tanning white man yellow one
doyle-3-55,however never south seas perhaps sun produced extraordinary upon skin
doyle-3-55,ideas passing like lightning harpooneer never noticed
doyle-3-55,difficulty opened bag commenced fumbling presently pulled sort tomahawk seal skin hair
doyle-3-55,placing old chest middle room took new zealand head ghastly thing enough bag
doyle-3-55,took hat new beaver hat came nigh singing fresh surprise
doyle-3-55,hair head none speak least nothing small knot twisted forehead
doyle-3-55,bald head looked world like skull
doyle-3-55,stranger stood door would bolted ever bolted dinner
doyle-3-56,even thought something slipping window second floor back
doyle-3-56,coward make head purple rascal altogether passed comprehension
doyle-3-56,ignorance fear completely confounded stranger confess much afraid devil thus broken room dead night
doyle-3-56,fact afraid game enough address demand satisfactory answer concerning seemed inexplicable
doyle-3-57,meanwhile continued business last showed chest arms
doyle-3-57,live covered parts squares face back dark squares seemed thirty years war escaped sticking plaster shirt
doyle-3-57,still legs marked parcel dark green running young palms
doyle-3-57,quite plain must abominable savage shipped aboard whaleman south seas landed christian country
doyle-3-57,think
doyle-3-57,heads perhaps heads brothers
doyle-3-57,might take fancy mine heavens
doyle-3-57,look tomahawk
doyle-3-58,time shuddering savage went something completely fascinated attention convinced must indeed heathen
doyle-3-58,going heavy previously hung chair pockets produced length curious little image hunch back exactly colour three days old baby
doyle-3-58,embalmed head first almost thought black real baby preserved similar manner
doyle-3-58,seeing limber good deal like polished ebony concluded must nothing wooden idol indeed proved
doyle-3-58,savage goes empty fire place removing papered fire board sets little hunch backed image like
doyle-3-58,chimney inside sooty thought fire place made little shrine chapel idol
doyle-3-59,screwed eyes hard towards half hidden image feeling ill ease meantime see next follow
doyle-3-59,first takes double handful shavings pocket places carefully idol laying bit ship biscuit top flame lamp shavings blaze
doyle-3-59,presently many snatches fire still fingers whereby seemed scorching badly last succeeded drawing biscuit blowing heat ashes little made polite offer little negro
doyle-3-59,little devil seem fancy dry sort fare never moved lips
doyle-3-59,strange accompanied still stranger seemed sing song else singing pagan psalmody face unnatural manner
doyle-3-59,last fire took idol pocket carelessly bagging dead
doyle-3-60,queer proceedings increased seeing strong symptoms concluding business operations bed thought high time never light put break spell long bound
doyle-3-61,interval spent say fatal one
doyle-3-61,taking tomahawk table examined head instant holding light mouth handle great clouds tobacco smoke
doyle-3-61,next moment light wild cannibal tomahawk teeth sprang bed
doyle-3-61,could help giving sudden astonishment began feeling
doyle-3-62,something knew rolled away wall whoever whatever might keep quiet let get light lamp
doyle-3-62,satisfied ill comprehended meaning
doyle-3-63,e last speak e dam kill e saying lighted tomahawk began dark
doyle-3-64,landlord god sake peter coffin shouted
doyle-3-64,landlord
doyle-3-64,watch
doyle-3-64,coffin
doyle-3-64,angels
doyle-3-64,save
doyle-3-65,speak e
doyle-3-65,tell ee ee dam kill e cannibal horrid tomahawk scattered hot tobacco ashes till thought linen would get fire
doyle-3-65,thank heaven moment landlord came room light hand leaping bed ran
doyle-3-66,afraid grinning queequeg harm hair head
doyle-3-67,stop grinning shouted tell infernal harpooneer cannibal
doyle-3-68,thought ye know tell ye heads around town
doyle-3-68,turn flukes go sleep
doyle-3-68,queequeg look man
doyle-3-69,plenty queequeg puffing away pipe sitting bed
doyle-3-70,added tomahawk throwing clothes one side
doyle-3-70,really really kind charitable way
doyle-3-70,stood looking moment
doyle-3-70,whole clean looking cannibal
doyle-3-70,making thought man human much reason fear afraid
doyle-3-70,better sleep sober cannibal christian
doyle-3-71,landlord tell stash tomahawk pipe whatever call tell stop smoking short turn
doyle-3-71,fancy man smoking bed
doyle-3-71,dangerous
doyle-3-71,besides
doyle-3-72,told queequeg complied politely get bed rolling one side much say touch leg ye
doyle-3-73,good night landlord may go
doyle-3-74,turned never slept better life
doyle-4-0,counterpane
doyle-4-1,upon waking next morning daylight found queequeg arm thrown loving affectionate manner
doyle-4-1,almost thought wife
doyle-4-1,counterpane patchwork full odd little coloured squares arm tattooed cretan labyrinth figure two parts one precise shade owing suppose keeping arm sea unmethodically sun shade shirt sleeves rolled various times arm say looked world like strip patchwork quilt
doyle-4-1,indeed partly lying arm first could hardly tell quilt blended hues together sense weight pressure could tell queequeg hugging
doyle-4-2,sensations strange
doyle-4-2,let try explain
doyle-4-2,child well remember somewhat similar circumstance befell whether reality dream never could entirely settle
doyle-4-2,circumstance
doyle-4-2,cutting think trying crawl chimney seen little sweep days previous stepmother somehow time sending bed mother dragged legs chimney packed bed though two clock afternoon june longest day year
doyle-4-2,felt dreadfully
doyle-4-2,help stairs went little room third floor undressed slowly possible kill time bitter got sheets
doyle-4-3,lay calculating sixteen entire hours must elapse could hope resurrection
