doc_label,doc_content
doyle-7-13,may tell miss smith forgot make memorandum darning needles shall papers sent next week account give pupil apt careless lose
doyle-7-13,ma'am
doyle-7-13,wish woollen stockings better looked
doyle-7-13,last went kitchen garden examined clothes drying line quantity black hose bad state repair size holes sure well mended
doyle-7-14,paused
doyle-7-15,directions shall attended sir miss temple
doyle-7-16,ma'am continued laundress tells girls two clean tuckers week much rules limit
doyle-7-17,think explain circumstance sir
doyle-7-17,agnes catherine johnstone invited take tea friends lowton last thursday gave leave put clean tuckers occasion
doyle-7-18,brocklehurst nodded
doyle-7-19,well may pass please let circumstance occur often
doyle-7-19,another thing surprised find settling accounts housekeeper lunch consisting bread cheese twice served girls past fortnight
doyle-7-19,looked regulations find meal lunch mentioned
doyle-7-19,introduced innovation
doyle-7-19,authority
doyle-7-20,must responsible circumstance sir replied miss temple breakfast ill prepared pupils possibly eat dared allow remain fasting till dinner
doyle-7-21,madam allow instant
doyle-7-21,aware plan bringing girls accustom habits luxury indulgence render hardy patient self denying
doyle-7-21,little accidental disappointment appetite occur spoiling meal dressing dish incident ought neutralised replacing something delicate comfort lost thus pampering body obviating aim institution ought improved spiritual edification pupils encouraging evince fortitude temporary privation
doyle-7-21,brief address occasions mistimed wherein judicious instructor take opportunity referring sufferings primitive christians torments martyrs exhortations blessed lord calling upon disciples take cross follow warnings man shall live bread alone every word proceedeth mouth god divine consolations ye suffer hunger thirst sake happy ye
doyle-7-21,oh madam put bread cheese instead burnt porridge children 's mouths may indeed feed vile bodies little think starve immortal souls
doyle-7-22,brocklehurst paused perhaps overcome feelings
doyle-7-22,miss temple looked first began speak gazed straight face naturally pale marble appeared assuming also coldness fixity material especially mouth closed required sculptor 's chisel open brow settled gradually petrified severity
doyle-7-23,meantime brocklehurst standing hearth hands behind back majestically surveyed whole school
doyle-7-23,suddenly eye gave blink met something either dazzled shocked pupil turning rapid accents hitherto used
doyle-7-24,miss temple miss temple girl curled hair
doyle-7-24,red hair ma'am curled curled
doyle-7-24,extending cane pointed awful object shaking
doyle-7-25,julia severn replied miss temple quietly
doyle-7-26,julia severn ma'am
doyle-7-26,curled hair
doyle-7-26,defiance every precept principle house conform world openly evangelical charitable establishment wear hair mass curls
doyle-7-27,julia 's hair curls naturally returned miss temple still quietly
doyle-7-28,naturally
doyle-7-28,yes conform nature wish girls children grace abundance
doyle-7-28,intimated desire hair arranged closely modestly plainly
doyle-7-28,miss temple girl 's hair must cut entirely send barber morrow others much excrescence tall girl tell turn round
doyle-7-28,tell first form rise direct faces wall
doyle-7-29,miss temple passed handkerchief lips smooth away involuntary smile curled gave order however first class take required obeyed
doyle-7-29,leaning little back bench looks grimaces commented manoeuvre pity brocklehurst perhaps felt whatever might outside cup platter inside beyond interference imagined
doyle-7-30,scrutinised reverse living medals five minutes pronounced sentence
doyle-7-30,words fell knell doom
doyle-7-31,top knots must cut
doyle-7-32,miss temple seemed remonstrate
doyle-7-33,madam pursued master serve whose kingdom world mission mortify girls lusts flesh teach clothe shame facedness sobriety braided hair costly apparel young persons us string hair twisted plaits vanity might woven repeat must cut think wasted
doyle-7-34,brocklehurst interrupted three visitors ladies entered room
doyle-7-34,ought come little sooner heard lecture dress splendidly attired velvet silk furs
doyle-7-34,two younger trio fine girls sixteen seventeen grey beaver hats fashion shaded ostrich plumes brim graceful head dress fell profusion light tresses elaborately curled elder lady enveloped costly velvet shawl trimmed ermine wore false front french curls
doyle-7-35,ladies deferentially received miss temple mrs misses brocklehurst conducted seats honour top room
doyle-7-35,seems come carriage reverend relative conducting rummaging scrutiny room upstairs transacted business housekeeper questioned laundress lectured superintendent
doyle-7-35,proceeded address divers remarks reproofs miss smith charged care linen inspection dormitories listen matters called enchanted attention
doyle-7-36,hitherto gathering discourse brocklehurst miss temple neglected precautions secure personal safety thought effected elude observation
doyle-7-36,end sat well back form seeming busy sum held slate manner conceal face might escaped notice treacherous slate somehow happened slip falling obtrusive crash directly drawn every eye upon knew stooped pick two fragments slate rallied forces worst
doyle-7-36,came
doyle-7-37,careless girl
doyle-7-37,brocklehurst immediately new pupil perceive
doyle-7-37,draw breath must forget word say respecting
doyle-7-37,aloud loud seemed
doyle-7-37,let child broke slate come forward
doyle-7-38,accord stirred paralysed two great girls sit side set legs pushed towards dread judge miss temple gently assisted feet caught whispered counsel
doyle-7-39,n't afraid jane saw accident shall punished
doyle-7-40,kind whisper went heart dagger
doyle-7-41,another minute despise hypocrite thought impulse fury reed brocklehurst co bounded pulses conviction
doyle-7-41,helen burns
doyle-7-42,fetch stool brocklehurst pointing high monitor risen brought
doyle-7-43,place child upon
doyle-7-44,placed n't know condition note particulars aware hoisted height brocklehurst 's nose within yard spread shot orange purple silk pelisses cloud silvery plumage extended waved
doyle-7-45,brocklehurst hemmed
doyle-7-46,ladies turning family miss temple teachers children girl
doyle-7-47,course felt eyes directed burning glasses scorched skin
doyle-7-48,young observe possesses ordinary form childhood god graciously given shape given us signal deformity points marked character
doyle-7-48,think evil already found servant agent
doyle-7-48,grieve say case
doyle-7-49,pause began steady palsy nerves feel rubicon passed trial longer shirked must firmly sustained
doyle-7-50,dear children pursued black marble clergyman pathos sad melancholy occasion becomes duty warn girl might god 's lambs little castaway member true flock evidently interloper alien
doyle-7-50,must guard must shun example necessary avoid company exclude sports shut converse
doyle-7-50,teachers must watch keep eyes movements weigh well words scrutinise actions punish body save soul indeed salvation possible tongue falters tell girl child native christian land worse many little heathen says prayers brahma kneels juggernaut girl liar
doyle-7-51,came pause ten minutes perfect possession wits observed female brocklehursts produce pocket handkerchiefs apply optics elderly lady swayed fro two younger ones whispered shocking
doyle-7-51,brocklehurst resumed
doyle-7-52,learned benefactress pious charitable lady adopted orphan state reared daughter whose kindness whose generosity unhappy girl repaid ingratitude bad dreadful last excellent patroness obliged separate young ones fearful lest vicious example contaminate purity sent healed even jews old sent diseased troubled pool bethesda teachers superintendent beg allow waters stagnate round
doyle-7-53,sublime conclusion brocklehurst adjusted top button surtout muttered something family rose bowed miss temple great people sailed state room
doyle-7-53,turning door judge
doyle-7-54,let stand half hour longer stool let speak remainder
doyle-7-55,mounted aloft bear shame standing natural feet middle room exposed general view pedestal infamy
doyle-7-55,sensations language describe rose stifling breath constricting throat girl came passed passing lifted eyes
doyle-7-55,strange light inspired
